latitude,longitude,altitude (m)
45.6237953,9.281753157,186
45.62382688,9.281756561,186
45.62385406,9.281760098,186
45.62389076,9.281764744,186
45.62392265,9.281770294,186
45.62395749,9.281773845,186
45.62399027,9.281777853,186
45.62401673,9.281782474,186
45.62404399,9.281785664,186
45.62407108,9.281788873,186
45.62410175,9.281785763,186
45.62412729,9.281790568,186
45.62415863,9.281793489,186
45.62420294,9.281799021,186
45.62421728,9.281799843,186
45.6242369,9.281804405,186
45.6242573,9.281805488,186
45.62427493,9.281808781,186
45.62429948,9.281810689,186
45.62431775,9.281813185,186
45.6243321,9.281815431,186
45.62435368,9.281817777,186
45.62437785,9.281820944,186
45.62440495,9.281824475,186
45.62442811,9.281829009,186
45.62446311,9.28183417,186
45.62447649,9.28183765,186.1
45.6244908,9.281839782,186.1
45.62450139,9.281842866,186.1
45.62451201,9.281846573,186.2
45.62452139,9.28185055,186.2
45.62453228,9.28185699,186.2
45.62454179,9.281864257,186.2
45.62455154,9.281871797,186.3
45.6245609,9.28188212,186.3
45.6245675,9.281893252,186.4
45.62457485,9.281905189,186.4
45.6245797,9.281916246,186.4
45.624586,9.281929692,186.5
45.62459326,9.281942998,186.5
45.62459696,9.281957237,186.6
45.62460299,9.281974158,186.6
45.62460451,9.281986807,186.6
45.62460914,9.282002851,186.7
45.62460913,9.282016446,186.7
45.62461147,9.282031713,186.7
45.62461226,9.282049402,186.8
45.62461304,9.282067684,186.8
45.62461383,9.282086562,186.8
45.6246138,9.282103885,186.8
45.62461234,9.282116427,186.8
45.62461224,9.282133595,186.9
45.62461094,9.282146376,186.9
45.62460858,9.282161763,186.9
45.62460763,9.282178051,186.9
45.62460661,9.282189742,187
45.62460511,9.282203062,187
45.6246065,9.282215337,187
45.62460363,9.282231047,187
45.6246041,9.282244993,187
45.62460415,9.282256065,187
45.62460513,9.282268017,187
45.62460637,9.282278811,187
45.62461029,9.282291213,187
45.62461511,9.282305231,187
45.62462054,9.282321336,187
45.6246242,9.282339527,187
45.62462869,9.282350443,187
45.62463917,9.282366211,187
45.62464874,9.282378651,187
45.62465807,9.282386124,187
45.6246712,9.282393695,187
45.62468739,9.282398134,187
45.62470416,9.282404347,187
45.62471894,9.282407775,187
45.62473468,9.282407317,187
45.62475365,9.282405037,187
45.62477536,9.282394228,187
45.62480575,9.282385748,187
45.62483359,9.282375907,187
45.62486522,9.282359347,187
45.62489285,9.28234688,187
45.62492063,9.282336603,187
45.62495169,9.282325696,187
45.62498382,9.28231061,187
45.62500355,9.282303425,187
45.62503838,9.282290678,187
45.62506788,9.28227819,187
45.62510466,9.28226436,187
45.62514124,9.282250261,187
45.62517607,9.282241613,187
45.62520455,9.282231047,187
45.62523469,9.28221795,187
45.62526899,9.282203443,187
45.62529825,9.282194923,187
45.62533151,9.282182154,187
45.62535477,9.282172373,187.1
45.62538045,9.282163944,187.1
45.62540634,9.28215519,187.1
45.625435,9.282144888,187.2
45.62546298,9.282132826,187.2
45.62549209,9.282122531,187.3
45.62552354,9.282112283,187.3
45.62556218,9.282100288,187.5
45.62560048,9.282090753,187.6
45.62565488,9.282076801,187.7
45.6256888,9.282069898,187.8
45.62572183,9.282061935,187.8
45.62575255,9.282055848,187.9
45.62578341,9.282049622,187.9
45.62582614,9.282042489,188
45.62585889,9.282039673,188.1
45.62590108,9.282036735,188.2
45.6259632,9.282031199,188.3
45.6260237,9.282021746,188.5
45.62607078,9.282022281,188.6
