latitude (deg),longitude (deg),altitude (m)
41.57211805,2.260464553,0
41.57214756,2.260545681,0
41.57217488,2.26062773,0
41.57221114,2.26072289,0
41.57228555,2.260913617,0
41.57234202,2.261068067,0
41.57240419,2.26123196,0
41.57246114,2.261379448,0
41.57250018,2.2614782,0
41.57253475,2.26158159,0
41.57257348,2.261695605,0
41.57260165,2.261768479,0
41.57263521,2.261838941,0
41.57267096,2.261912683,0
41.57270742,2.261960735,0
41.57274949,2.262006932,0
41.57278473,2.262034955,0
41.5728213,2.262053656,0
41.57285191,2.262070337,0
41.57287914,2.262082646,0
41.57291899,2.262090739,0
41.57296007,2.262087171,0
41.57300021,2.262081892,0
41.5730297,2.262070703,0
41.57306124,2.262056056,0
41.57309469,2.262036723,0
41.57311807,2.262012891,0
41.57313887,2.261986252,0
41.57315967,2.261958838,0
41.57319065,2.261931007,0
41.57320816,2.261893406,0
41.5732316,2.261856081,0
41.5732533,2.26183314,0
41.57326455,2.261808523,0
41.57328415,2.261775613,0
41.57330225,2.26174144,0
41.57331888,2.261714013,0
41.57332705,2.261684602,0
41.57333736,2.261650484,0
41.57335066,2.261617614,0
41.57336551,2.261576037,0
41.57337728,2.261535673,0
41.57338591,2.261483736,0
41.57339779,2.261436771,0
41.57340833,2.261390927,0
41.57342327,2.261344757,0
41.57343209,2.261282741,0
41.57344129,2.261219976,0
41.57344634,2.26117391,0
41.57344721,2.26110472,0
41.57344171,2.261040668,0
41.57344134,2.260983008,0
41.57343787,2.260924458,0
41.57343532,2.260870769,0
41.57342701,2.26080654,0
41.57341047,2.260735578,0
41.57339342,2.260674644,0
41.57338132,2.260618271,0
41.57336015,2.260556794,0
41.57332775,2.260467978,0
41.57329393,2.260391806,0
41.57325528,2.260321465,0
41.5732088,2.260238618,0
41.57315713,2.26015356,0
41.57310367,2.260072571,0
41.57306523,2.260010644,0
41.57303793,2.259958483,0
41.57300967,2.259904073,0
41.57299198,2.259867355,0
41.57297205,2.259816003,0
41.57295639,2.259750897,0
41.57294652,2.259676627,0
41.57293499,2.259604734,0
41.57292929,2.259543437,0
41.5729334,2.25947033,0
41.57294186,2.259412055,0
41.57295743,2.25937299,0
41.57295925,2.259307509,0
41.57297694,2.259272706,0
41.57300369,2.25922704,0
41.57302416,2.259178088,0
41.57304495,2.259137426,0
41.57307751,2.259105855,0
41.57310329,2.259078253,0
41.57314007,2.259049736,0
41.5731732,2.259027684,0
41.57319923,2.258997676,0
41.57323,2.258984784,0
41.57325753,2.258970119,0
41.57328309,2.258953001,0
41.573314,2.25895738,0
41.57334966,2.258944827,0
41.57339911,2.258945602,0
41.57344484,2.2589497,0
41.57348842,2.258959549,0
41.57352632,2.258970711,0
41.57356837,2.258995457,0
41.5736145,2.259024039,0
41.57365865,2.259064535,0
41.57369286,2.259105085,0
41.57373627,2.259159403,0
41.57375886,2.259196598,0
41.57378551,2.259237779,0
41.57380863,2.259274489,0
41.57383215,2.259309546,0
41.57384935,2.259338895,0
41.57386637,2.259367602,0
41.57388289,2.259398258,0
41.57390095,2.25943004,0
41.57392523,2.259467678,0
41.57394969,2.259510041,0
41.57398357,2.259570635,0
41.574015,2.259622074,0
41.5740495,2.259674438,0
41.57408186,2.259731334,0
41.57411536,2.25978095,0
41.57415443,2.259836265,0
41.57418756,2.259894435,0
41.57422381,2.259961124,0
41.57426158,2.260021275,0
41.57429137,2.260065496,0
41.57431299,2.260097412,0
41.57433494,2.260133546,0
41.57435914,2.260168556,0
41.57438159,2.260209393,0
41.57440634,2.260252835,0
41.5744334,2.26029619,0
41.57447712,2.26035877,0
41.57450712,2.260415271,0
41.5745436,2.260475685,0
41.5745728,2.260527614,0
41.57459655,2.260578715,0
41.57462291,2.260635342,0
41.57464791,2.260701749,0
41.57466468,2.260756129,0
41.57467639,2.260798559,0
41.57469185,2.260852809,0
41.57470558,2.260926748,0
41.57470977,2.260995534,0
41.57470958,2.261047064,0
41.57471054,2.261095479,0
41.57470636,2.261147596,0
41.57470362,2.261194659,0
41.5746996,2.261236068,0
41.57469451,2.261280152,0
41.57468872,2.261320492,0
41.57467978,2.261354949,0
41.57466296,2.261386526,0
41.57464956,2.261420988,0
41.5746294,2.261468192,0
41.57460963,2.26152251,0
41.57458939,2.261575827,0
41.57456931,2.261622851,0
41.57454603,2.261667739,0
41.57453567,2.261708339,0
41.57451715,2.261734744,0
41.57449572,2.261765897,0
41.57447817,2.261802257,0
41.57445886,2.261837169,0
41.57443813,2.261877914,0
41.5744223,2.261929006,0
41.57440263,2.261978152,0
41.57437962,2.262017175,0
41.57435477,2.262055391,0
41.57432028,2.262102584,0
41.57429878,2.262175584,0
41.57426782,2.262230035,0
41.57424308,2.262296017,0
41.57421795,2.262343463,0
41.57419282,2.262410666,0
41.57417273,2.262462791,0
41.57412058,2.262560258,0
41.5740807,2.262637234,0
41.57402662,2.262746315,0
41.57398332,2.262832059,0
41.57395095,2.262884684,0
41.57393241,2.262934732,0
41.57389925,2.263000051,0
41.57387331,2.263065125,0
41.57384262,2.263114918,0
41.57380508,2.263170469,0
41.57378962,2.263222511,0
41.57375937,2.263282716,0
41.57372355,2.263334671,0
41.5736977,2.263364235,0
41.57367262,2.263387539,0
41.57364521,2.263422569,0
41.57362738,2.26344294,0
41.57359492,2.26346456,0
41.57356252,2.263494174,0
41.5735202,2.263513377,0
41.57348578,2.263532979,0
41.57345596,2.263541153,0
41.57341324,2.263561296,0
41.57337118,2.26357888,0
