latitude,longitude,altitude (m)
45.61346702,9.283775151,0
45.61341058,9.283766395,0
45.61334106,9.28375555,0
45.61327732,9.283747222,0
45.61323293,9.28374148,0
45.61318593,9.283735369,0
45.61310959,9.283720772,0
45.61303106,9.283710616,0
45.61295506,9.283695853,0
45.61289046,9.283686852,0
45.61283205,9.283679313,0
45.61277637,9.283672513,0
45.61273574,9.283666197,0
45.61269133,9.283659415,0
45.61266315,9.283653143,0
45.61263139,9.283650168,0
45.61260835,9.283645393,0
45.61258669,9.283643207,0
45.61256507,9.283639014,0
45.61255121,9.283636175,0
45.61253591,9.283634229,0
45.61252321,9.283629936,0
45.61250838,9.283624001,0
45.61250003,9.283619724,0
45.61249934,9.283619177,0
45.61248985,9.283614746,0
45.61247647,9.283611038,0
45.61245826,9.283605743,0
45.61242987,9.283597652,0
45.61240733,9.283587957,0
45.61238755,9.283579741,0
45.61237506,9.283574503,0
45.61236381,9.283568125,0
45.61235272,9.283558969,0
45.61233857,9.283552341,0
45.61232731,9.28354459,0
45.61231484,9.283535756,0
45.61230163,9.283526344,0
45.61228831,9.283517233,0
45.61227306,9.283508282,0
45.61226033,9.283497215,0
45.61224834,9.283487828,0
45.61223884,9.283480045,0
45.61222955,9.283471316,0
45.61222195,9.283463865,0
45.61221384,9.283456285,0
45.61220588,9.28344872,0
45.61219969,9.283442262,0
45.61219048,9.283432538,0
45.61218394,9.283423525,0
45.61216694,9.283404116,0
45.61215332,9.283386158,0
45.61214359,9.28337181,0
45.6121357,9.283362427,0
45.61212725,9.283351104,0
45.61211652,9.283337436,0
45.61211057,9.28332666,0
45.61210362,9.283315111,0
45.61209701,9.283304985,0
45.61209042,9.283292631,0
45.61208397,9.283283589,0
45.61207864,9.283273608,0
45.612073,9.28326213,0
45.61206635,9.283248463,0
45.61206063,9.2832376,0
45.6120515,9.283219801,0
45.61204574,9.283200679,0
45.61203518,9.283184169,0
45.61202448,9.283163041,0
45.61201634,9.283143727,0
45.61201012,9.283125752,0
45.61200489,9.283112362,0
45.61199772,9.283095134,0
45.61199201,9.283077469,0
45.61198675,9.283061851,0
45.61198102,9.283044229,0
45.6119744,9.283018246,0
45.61196658,9.282996529,0
45.61196474,9.282975711,0
45.61195982,9.28295507,0
45.61195201,9.282934984,0
45.61194646,9.282913874,0
45.61194322,9.282886397,0
45.61193733,9.282857417,0
45.61193323,9.282833959,0
45.61193018,9.282808946,0
45.61192799,9.282785966,0
45.61192354,9.28276353,0
45.61192241,9.282739123,0
45.6119225,9.282715101,0
45.6119235,9.282689732,0
45.61192332,9.282661966,0
45.61192203,9.282641087,0
45.61192375,9.282608908,0
45.61192295,9.282588874,0
45.61192895,9.28256641,0
45.61193146,9.282535358,0
45.61193396,9.282504936,0
45.61193658,9.282465579,0
45.61194305,9.282421296,0
45.6119542,9.282376065,0
45.61196437,9.282321556,0
45.61197548,9.28227876,0
45.6119935,9.282221046,0
45.61200089,9.282185109,0
45.61201474,9.282138453,0
45.61202741,9.282102688,0
45.61203328,9.282067995,0
45.61204797,9.282030823,0
45.61205984,9.281986341,0
45.61207697,9.281944204,0
45.61209494,9.28190055,0
45.61211765,9.281851171,0
45.61213963,9.281811073,0
45.61215316,9.281777985,0
45.61216712,9.281754984,0
45.61217681,9.28173003,0
45.61219683,9.281707712,0
45.61221089,9.281676875,0
45.61222543,9.281652379,0
45.61224472,9.281624571,0
45.612262,9.28159921,0
45.6122817,9.28156881,0
45.61230005,9.281539353,0
45.61231984,9.281512613,0
45.61234778,9.281473021,0
45.61237695,9.281441874,0
45.61240452,9.281407778,0
45.61243637,9.281374246,0
45.61246919,9.281335133,0
45.61249463,9.281309993,0
45.61252664,9.281284281,0
45.6125591,9.281247567,0
45.61260196,9.281218086,0
45.61265356,9.281177231,0
45.61271141,9.281126979,0
45.61276082,9.281095348,0
45.61282175,9.281060706,0
45.61288513,9.281025434,0
45.6129525,9.2809936,0
45.6130167,9.280960176,0
45.61308603,9.280937304,0
45.61314668,9.280907984,0
45.6132083,9.280888638,0
45.61325643,9.280877065,0
45.61331051,9.280861386,0
45.61337045,9.280849741,0
45.61341866,9.280837794,0
45.61346919,9.280827268,0
45.61351778,9.280821205,0
45.61356956,9.280817354,0
45.61362108,9.280813753,0
45.61368144,9.280807251,0
45.61374142,9.280799717,0
45.61380092,9.280795623,0
45.61385777,9.280790854,0
45.61393027,9.280789679,0
45.61399061,9.280788957,0
45.61405023,9.280792078,0
45.61410773,9.280790037,0
45.61416501,9.280788292,0
45.61420866,9.280789325,0
45.61426326,9.280788171,0
45.61431144,9.280788555,0
45.61438144,9.280787063,0
45.6144468,9.280787276,0
45.61449063,9.280786825,0
45.61453487,9.280787298,0
45.61457761,9.280786734,0
45.61462822,9.280784435,0
45.61468284,9.280783599,0
45.6147427,9.280785318,0
45.61479078,9.280784885,0
45.61484258,9.280786501,0
45.61490242,9.280791734,0
45.61497766,9.280793795,0
45.61504323,9.280797784,0
45.61510177,9.280803687,0
45.61518596,9.28080433,0
45.615254,9.280811499,0
45.61532049,9.280813311,0
45.61539938,9.280823139,0
45.61548243,9.280826819,0
45.61557155,9.280830593,0
45.61565306,9.280836595,0
45.61574086,9.280840735,0
45.61581092,9.28085435,0
45.61589492,9.280858309,0
45.61597483,9.280863032,0
45.61602223,9.280863774,0
